X,Y,10/27/2021,12/14/2021,3/4/2022,3/20/2022,3/28/2022,4/13/2022,4/21/2022,1/26/2024,1/29/2024
600485.8627,3628664.0320,33.5079,25.8513,28.0460,26.3197,26.7436,28.5871,28.3585,28.0251,25.7018
600485.8627,3628663.8425,33.5079,25.7873,28.0251,26.3197,27.0603,28.6078,28.3585,27.9207,25.6804
600485.8627,3628663.6529,34.1582,25.8513,28.0668,26.3410,27.0813,28.6286,28.4625,27.8580,25.5949
600485.8627,3628663.4633,33.7843,25.8086,28.1086,26.3834,27.4809,28.6908,28.5455,27.9416,25.6591
600486.0522,3628663.2738,33.5079,25.7873,28.0460,27.7325,26.4046,28.6078,28.3377,28.0251,24.7351
600486.0522,3628663.0842,33.2902,25.8513,28.1086,27.3339,26.2985,28.6908,28.2961,27.9834,24.4757
600486.0522,3628662.8946,32.8932,25.8300,28.1086,27.3339,26.3622,28.6286,28.3169,28.0042,24.2156
600486.0522,3628662.7051,32.6941,25.8727,28.1503,27.7325,26.3622,28.6700,28.2961,28.0251,24.0200
600486.0522,3628662.5155,32.4747,25.8940,28.1503,28.9806,26.3622,28.6286,28.2961,28.0251,23.9329
600486.0522,3628662.3260,32.3748,25.8300,28.0251,29.0633,26.3622,28.6286,28.3585,28.1086,23.9547
600486.0522,3628662.1364,31.9743,25.7873,27.9834,29.2902,26.4259,28.5871,28.3793,28.6286,24.2590
600486.0522,3628661.9468,31.8940,25.8086,27.9834,29.5166,26.4259,28.6286,28.4417,28.0251,24.3457
600486.0522,3628661.7573,31.8940,25.8513,27.9625,29.5783,26.4259,28.5663,28.4417,28.0042,24.3457
600486.0522,3628661.5677,31.6326,25.8086,27.9834,29.5578,26.4683,28.5663,28.3793,27.9416,24.3024
600486.0522,3628661.3781,31.0267,25.7659,27.9416,29.5372,26.4683,28.4001,28.3585,27.9207,24.4107
600486.0522,3628661.1886,30.8037,25.7018,28.0460,29.7631,26.3622,28.4832,28.4001,27.9625,24.3891
600486.0522,3628660.9990,29.9680,25.7232,28.3793,25.7873,26.3622,28.5248,28.3793,28.0251,24.4324
600486.0522,3628660.8094,29.9270,25.7873,28.5040,25.8300,26.3410,28.5663,28.3169,28.0251,24.5190
600486.0522,3628660.6199,29.4138,25.7659,28.6700,25.8513,26.3197,28.4832,28.3793,28.1086,24.5406
600486.0522,3628660.4303,29.5372,25.7873,28.9393,25.8513,26.3197,28.4832,28.2961,28.0042,24.5623
600486.0522,3628660.2407,29.1458,25.7659,29.3314,25.8513,26.3197,28.5455,28.3377,28.1086,24.6055
600486.0522,3628660.0512,29.1458,25.7446,29.3932,25.8513,26.3410,28.4832,28.3377,28.0042,24.3674
600486.0522,3628659.8616,28.8565,25.6591,29.3932,26.1284,26.3622,28.4625,28.3377,27.9207,24.3674
600486.0522,3628659.6720,28.6493,25.6591,29.2696,26.3410,26.2985,28.4417,28.4209,27.9416,24.3674
600486.0522,3628659.4825,28.6908,25.7232,28.6908,26.3410,26.3410,28.4625,28.4001,27.9416,24.3457
600486.0522,3628659.2929,28.5248,25.7446,28.3169,26.3622,26.2135,28.4417,28.4001,27.9834,24.3891
600486.0522,3628659.1033,28.5248,25.7659,27.9834,26.3834,26.2560,28.4625,28.4209,28.0042,24.3457
600486.0522,3628658.9138,28.3793,25.7873,28.0042,26.2772,26.3834,28.4625,28.4209,28.0251,24.3674
600486.0522,3628658.7242,28.4209,25.8086,27.9834,26.3622,26.4471,28.5040,28.5455,27.9207,24.4540
600486.0522,3628658.5347,28.1086,25.8513,27.9625,26.3622,26.4259,28.5040,28.4209,27.9416,24.4973
600486.0522,3628658.3451,28.1294,25.8727,27.9834,26.3197,26.4683,28.5455,28.4001,27.9416,24.4757
600486.0522,3628658.1555,27.7952,25.8513,27.9416,26.3197,26.4471,28.5040,28.4001,27.8371,24.3674
600486.0522,3628657.9660,27.3759,25.8727,27.9625,26.3410,26.3834,28.5663,28.2336,27.8371,24.2807
600486.0522,3628664.4112,33.6067,25.8086,27.8580,26.3410,26.5319,28.6078,28.2961,27.8789,25.6591
